,company_name,company_brand,company_halal_status,company_address,city,state,halal_expiry_date,company_info_url,category,subcategory,scraped_at
789,PHD FCDSB NUSA IDAMAN (3030233)(PHD DELIVERY SDN BHD),PHD DELIVERY SDN BHD,Halal,"
			 			 NO.68G JALAN SUSUR IDAMAN TAMAN NUSA IDAMAN 79100, Johor Bharu Johor",Johor Bharu,Johor,15/07/2026,directory/slm_viewdetail.php?comp_code=COMP-20110421-203929&type=P,PE,PE,2024-12-30 11:14:27.875552
790,PHD FCDSB OASIS KOTA PUTERI (3030234)(PHD DELIVERY SDN BHD),PHD DELIVERY SDN BHD,Halal,"
			 			 NO. 3 JALAN KOTA 3 TAMAN CAHAYA KOTA PUTERI 81750, Johor Bharu Johor",Johor Bharu,Johor,15/07/2026,directory/slm_viewdetail.php?comp_code=COMP-20110421-203929&type=P,PE,PE,2024-12-30 11:14:27.875693
791,PHD FCDSB PEKAN NENAS (3030205)(PHD DELIVERY SDN BHD),PHD DELIVERY SDN BHD,Halal,"
			 			 NO. 113 JALAN INDUSTRI 8 TAMAN PERINDUSTRIAN PEKAN NENAS 81500, Pontian Johor",Pekan Nenas,Johor,30/09/2026,directory/slm_viewdetail.php?comp_code=COMP-20110421-203929&type=P,PE,PE,2024-12-30 11:14:27.875831
792,PHD FCDSB SETIA INDAH (3030551)(PHD DELIVERY SDN BHD),PHD DELIVERY SDN BHD,Halal,"
			 			 PTD 200857 JALAN SETIA 3 TAMAN SETIA INDAH 81100, Johor Bharu Johor",Johor Bharu,Johor,28/02/2026,directory/slm_viewdetail.php?comp_code=COMP-20110421-203929&type=P,PE,PE,2024-12-30 11:14:27.875973
793,PHD FCDSB TAMAN PULAI MUTIARA (3030229)(PHD DELIVERY SDN BHD),PHD DELIVERY SDN BHD,Halal,"
			 			 NO. 26 JALAN PULAI MUTIARA 4/9 TAMAN PULAI MUTIARA 81300, Johor Bharu Johor",Johor Bharu,Johor,15/07/2026,directory/slm_viewdetail.php?comp_code=COMP-20110421-203929&type=P,PE,PE,2024-12-30 11:14:27.876112
794,PHD GELANG PATAH (3030143)(PHD DELIVERY SDN BHD),PHD DELIVERY SDN BHD,Halal,"
			 			 NO. 43844, JALAN NUSARIA 11/7,  TAMAN NUSANTARA ISKANDAR PUTERI 79200, Johor Bharu Johor",Johor Bharu,Johor,15/05/2025,directory/slm_viewdetail.php?comp_code=COMP-20110421-203929&type=P,PE,PE,2024-12-30 11:14:27.876253
795,PHD KULAI (3010075)(PHD DELIVERY SDN BHD),PHD DELIVERY SDN BHD,Halal,"
			 			 NO. 139 JALAN SUSUR KULAI 3 81000,  Johor",Kulai,Johor,30/09/2026,directory/slm_viewdetail.php?comp_code=COMP-20110421-203929&type=P,PE,PE,2024-12-30 11:14:27.876382
796,PHD MERSING (3030085)(PHD DELIVERY SDN BHD),PHD DELIVERY SDN BHD,Halal,"
			 			 NO 30 JALAN ABU BAKAR 86800, Mersing Johor",Mersing,Johor,30/09/2026,directory/slm_viewdetail.php?comp_code=COMP-20110421-203929&type=P,PE,PE,2024-12-30 11:14:27.876513
797,PHD MUAR (3030052)(PHD DELIVERY SDN BHD),PHD DELIVERY SDN BHD,Halal,"
			 			 NO 45, TINGKAT BAWAH JALAN BAKRI 84000, Muar Johor",Muar,Johor,30/09/2026,directory/slm_viewdetail.php?comp_code=COMP-20110421-203929&type=P,PE,PE,2024-12-30 11:14:27.876643
798,PHD PARIT RAJA (3030104)(PHD DELIVERY SDN BHD),PHD DELIVERY SDN BHD,Halal,"
			 			 NO. 6 -1 JALAN BESAR PARIT RAJA 86400, Batu Pahat Johor",Batu Pahat,Johor,15/05/2026,directory/slm_viewdetail.php?comp_code=COMP-20110421-203929&type=P,PE,PE,2024-12-30 11:14:27.876778
799,PHD PULAI PERDANA (3030135)(PHD DELIVERY SDN BHD),PHD DELIVERY SDN BHD,Halal,"
			 			 NO.1, JALAN PERDANA  4, TAMAN SRI PULAI PERDANA 2, 81300, Johor Bharu Johor",Johor Bharu,Johor,31/03/2026,directory/slm_viewdetail.php?comp_code=COMP-20110421-203929&type=P,PE,PE,2024-12-30 11:14:27.876913
800,PHD SIMPANG RENGGAM (3030109)(PHD DELIVERY SDN BHD),PHD DELIVERY SDN BHD,Halal,"
			 			 NO.4, TINGKAT BAWAH JALAN KIJANG TAMAN MOHD YASSIN 86200, Kluang Johor",Kluang,Johor,30/09/2026,directory/slm_viewdetail.php?comp_code=COMP-20110421-203929&type=P,PE,PE,2024-12-30 11:14:29.158543
801,PHD TAMAN ANGGERIK EMAS (3030151)(PHD DELIVERY SDN BHD),PHD DELIVERY SDN BHD,Halal,"
			 			 NO. 115 JALAN ANGGERIK EMAS 1 TAMAN ANGGERIK EMAS 81200, Johor Bharu Johor",Johor Bharu,Johor,31/12/2025,directory/slm_viewdetail.php?comp_code=COMP-20110421-203929&type=P,PE,PE,2024-12-30 11:14:29.158739
802,PHD TAMAN CENTURY (3030012)(PHD DELIVERY SDN BHD),PHD DELIVERY SDN BHD,Halal,"
			 			 NO. 66 JALAN HARIMAU TARUM TAMAN CENTURY 80250, Johor Bharu Johor",Johor Bharu,Johor,30/09/2026,directory/slm_viewdetail.php?comp_code=COMP-20110421-203929&type=P,PE,PE,2024-12-30 11:14:29.158913
803,PHD TAMAN DAYA (3030023)(PHD DELIVERY SDN BHD),PHD DELIVERY SDN BHD,Halal,"
			 			 NO 35, TINGKAT BAWAH JALAN SAGU 17 TAMAN DAYA 81100, Johor Bharu Johor",Johor Bharu,Johor,30/09/2026,directory/slm_viewdetail.php?comp_code=COMP-20110421-203929&type=P,PE,PE,2024-12-30 11:14:29.159082
804,PHD TAMAN PERLING (3030018)(PHD DELIVERY SDN BHD),PHD DELIVERY SDN BHD,Halal,"
			 			 NO. 171 JALAN SIMBANG TAMAN PERLING 81200, Johor Bharu Johor",Johor Bharu,Johor,15/05/2025,directory/slm_viewdetail.php?comp_code=COMP-20110421-203929&type=P,PE,PE,2024-12-30 11:14:29.159248
805,PHD TAMAN PERLING (3030018)(PHD DELIVERY SDN BHD),PHD DELIVERY SDN BHD,Halal,"
			 			 NO. 171, JALAN SIMBANG  TAMAN PERLING 81200, Johor Bharu Johor",Johor Bharu,Johor,15/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20110421-203929&type=P,PE,PE,2024-12-30 11:14:29.159425
806,PHD TUN AMINAH (3030015)(PHD DELIVERY SDN BHD),PHD DELIVERY SDN BHD,Halal,"
			 			 NO 10 & 10A, JALAN NAKHODA 2 TAMAN UNGKU TUN AMINAH SKUDAI 81300, Johor Bharu Johor",Skudai,Johor,15/05/2025,directory/slm_viewdetail.php?comp_code=COMP-20110421-203929&type=P,PE,PE,2024-12-30 11:14:29.159583
807,PHD ULU TIRAM (3030001)(PHD DELIVERY SDN BHD),PHD DELIVERY SDN BHD,Halal,"
			 			 NO. 3  JALAN RESAM 13 TAMAN BUKIT TIRAM 81800, Johor Bharu Johor",Johor Bharu,Johor,15/05/2026,directory/slm_viewdetail.php?comp_code=COMP-20110421-203929&type=P,PE,PE,2024-12-30 11:14:29.159749
808,PHD YONG PENG (3030107)(PHD DELIVERY SDN BHD),PHD DELIVERY SDN BHD,Halal,"
			 			 NO 16, TINGKAT BAWAH JALAN BAYAN TAMAN SEMBRONG 83700, Batu Pahat Johor",Batu Pahat,Johor,15/05/2026,directory/slm_viewdetail.php?comp_code=COMP-20110421-203929&type=P,PE,PE,2024-12-30 11:14:29.159908
809,PHX ICC RSA PAGOH (3030959)(PHD DELIVERY SDN BHD),PHD DELIVERY SDN BHD,Halal,"
			 			 MEDAN SELERA & RESTORAN R & R PAGOH ARAH SELATAN 84600, Muar Johor",Muar,Johor,31/03/2026,directory/slm_viewdetail.php?comp_code=COMP-20110421-203929&type=P,PE,PE,2024-12-30 11:14:29.160066
810,PINETREE CAFE(PINETREE HOTEL SDN BHD),PINETREE HOTEL SDN BHD,Halal,"
			 			 36, JALAN MENGKUDU, 83000, Batu Pahat Johor",Batu Pahat,Johor,31/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20120423-163858&type=P,PE,PE,2024-12-30 11:14:29.160207
811,PINETREE KITCHEN(PINETREE HOTEL SDN BHD),PINETREE HOTEL SDN BHD,Halal,"
			 			 36, JALAN MENGKUDU, 83000, Batu Pahat Johor",Batu Pahat,Johor,31/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20120423-163858&type=P,PE,PE,2024-12-30 11:14:29.160347
812,PIZZA AEON BUKIT INDAH (3010211)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 LOT G11, AEON BUKIT INDAH  TAMAN BUKIT INDAH  ISKANDAR PUTERI 79100, Johor Bharu Johor",Bukit Indah,Johor,15/11/2025,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:29.160502
813,PIZZA HUT AEON KEMPAS (3010302)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 LOT NO. S-32, TINGKAT 2, AEON MALL BANDAR DATO ONN NO. 3, JALAN DATO ONN 3 BANDAR DATO ONN 81100, Johor Bharu Johor",Johor Bharu,Johor,15/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:29.160674
814,PIZZA HUT AEON KEMPAS (3010302)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 LOT NO. S-32, TINGKAT 2 AEON MALL BANDAR DATO ONN NO. 3, JALAN DATO ONN 3, BANDAR DATO ONN 81100, Johor Bharu Johor",Johor Bharu,Johor,30/11/2026,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:29.160817
815,PIZZA HUT AEON TEBRAU CITY (3010295)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 LOT S-35 & S-36, TINGKAT 2 AEON TEBRAU CITY, TAMAN DESA TEBRAU 81100, Johor Bharu Johor",Tebrau,Johor,15/11/2025,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:29.160949
816,PIZZA HUT BATU PAHAT MALL (3010176)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 NO. LOT G49 & 50, GROUND FLOOR BATU PAHAT MALL 352 JALAN KLUANG 83000, Batu Pahat Johor",Kluang,Johor,31/07/2026,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:29.161083
817,PIZZA HUT BUKIT PASIR (3010162)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 NO 1.  JALAN KUNDANG 1 TAMAN BUKIT PASIR 83000, Batu Pahat Johor",Batu Pahat,Johor,30/11/2026,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:29.161219
818,PIZZA HUT BUKIT PASIR (3010162)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 NO 1. JALAN KUNDANG 1 TAMAN BUKIT PASIR 83000, Batu Pahat Johor",Batu Pahat,Johor,15/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:29.161348
819,PIZZA HUT DAMANSARA ALIFF (3010221)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 LOT 101092 & 101091 TAMAN DAMANSARA ALIFF JALAN TAMPOI 81200, Johor Bharu Johor",Johor Bharu,Johor,31/10/2025,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:29.161489
820,PIZZA HUT DESARU (3010300)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 NO. 11 & 11-1, JALAN KEMPAS 3 TAMAN DESARU UTAMA BANDAR PENAWAR 81930, Kota Tinggi Johor",Kota Tinggi,Johor,15/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:30.293993
821,PIZZA HUT DESARU (3010300)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 NO. 11 & 11-1 JALAN KEMPAS 3 TAMAN DESARU UTAMA 81930, Kota Tinggi Johor",Kota Tinggi,Johor,30/11/2026,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:30.294181
822,PIZZA HUT GALLERIA KOTARAYA 2 (3010321)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 LOT LG-02 & 03, LEVEL LG GALLERIA @ KOTARAYA JALAN TRUS 80000, Johor Bharu Johor",Johor Bharu,Johor,31/08/2026,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:30.294358
823,PIZZA HUT JOHOR JAYA (3010059)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 NO. 86 & 86A JALAN DEDAP 4 TAMAN JOHOR JAYA 81100, Johor Bharu Johor",Johor Bharu,Johor,30/11/2026,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:30.294529
824,PIZZA HUT JOHOR JAYA (3010059)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 NO. 86 & 86A JALAN DEDAP 4 TAMAN JOHOR JAYA 81100, Johor Bharu Johor",Johor Bharu,Johor,15/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:30.294699
825,PIZZA HUT KLUANG (3010094)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 NO. 8F JALAN DATO HAJI HASSAN 86000, Kluang Johor",Kluang,Johor,15/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:30.294851
826,PIZZA HUT KLUANG (3010094)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 NO. 8F JALAN DATO HAJI HASSAN 86000, Kluang Johor",Kluang,Johor,15/02/2027,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:30.294998
827,PIZZA HUT KLUANG MALL 2 (3010286)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			  LOT LG-12 TINGKAT BAWAH, KLUANG MALL JALAN RAMBUTAN 86000, Kluang Johor",Kluang,Johor,31/12/2025,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:30.295159
828,PIZZA HUT KOMTAR JBCC (3010278)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 NO. 231, LEVEL 2,  KOMTAR JBCC, JALAN WONG AH FOOK, 80000, Johor Bharu Johor",Johor Bharu,Johor,15/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:30.295325
829,PIZZA HUT KOMTAR JBCC (3010278)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 NO. 231, LEVEL 2 KOMTAR JBCC JALAN WONG AH FOOK 80000, Johor Bharu Johor",Johor Bharu,Johor,30/11/2026,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:30.295471
830,PIZZA HUT KOTA TINGGI (3010132)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 NO. 01, 01-1, 03 & 03-1 JALAN NIAGA 81900, Kota Tinggi Johor",Kota Tinggi,Johor,30/11/2026,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:30.295600
831,PIZZA HUT KOTA TINGGI (3010132)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 NO. 01, 01-1, 03 & 03-1 JALAN NIAGA KOTA TINGGI 81900, Kota Tinggi Johor",Kota Tinggi,Johor,15/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:30.295736
832,PIZZA HUT KSL CITY MALL (3010246)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 LOT LG- 36, TINGKAT BAWAH, KSL CITY PLAZA, NO. 33 JALAN SELADANG TAMAN ABAD 80250, Johor Bharu Johor",Johor Bharu,Johor,31/03/2026,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:30.295879
833,PIZZA HUT KULAI 2 (3010184)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 LOT NO. 5035, BATU 17 1/2 SALENG 81400,  Johor",,Johor,31/03/2026,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:30.296008
834,PIZZA HUT MID VALLEY MEGAMALL SOUTH KEY (3010312)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 LOT NO LG-010 & LG-011, LOWER GROUND FLOOR MID VALLEY MEGAMALL SOUTHKEY PERSIARAN SOUTHKEY 1, KOTA SOUTHKEY 80150, Johor Bharu Johor",Johor Bharu,Johor,31/08/2026,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:30.296155
835,PIZZA HUT MUAR (3010102)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 NO. 80 & 82 TINGKAT BAWAH JALAN ALI 84000, Muar Johor",Muar,Johor,15/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:30.296290
836,PIZZA HUT MUAR (3010102)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 NO. 80 TINGKAT BAWAH JALAN ALI 84000, Muar Johor",Muar,Johor,15/02/2027,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:30.296424
837,PIZZA HUT MUAR BAKRI (3010187)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 NO. 3A PUSAT PERNIAGAAN BARU JALAN BAKRI 84000, Muar Johor",Muar,Johor,15/11/2025,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:30.296562
838,PIZZA HUT MUTIARA MAS (3010269)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 NO. 17 & 19 JALAN MUTIARA 1/2 TAMAN MUTIARA MAS  81300, Johor Bharu Johor",Johor Bharu,Johor,31/03/2026,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:30.296704
839,PIZZA HUT NUSA BESTARI (3010138)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 NO. 131, JALAN NUSA BESTARI 2 2/2, TAMAN NUSA BESTARI 2,  SKUDAI 81300, Johor Bharu Johor",Skudai,Johor,15/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:30.296840
840,PIZZA HUT NUSA BESTARI (3010138)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 NO. 131, JALAN NUSA BESTARI 2 2/2, TAMAN NUSA BESTARI 2,  SKUDAI 81300, Johor Bharu Johor",Skudai,Johor,15/02/2027,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:31.298809
841,PIZZA HUT PARADIGM MALL JB (3010304)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 LOT 4A-53 PARADIGM MALL JOHOR BAHRU LOT 32665, JALAN SKUDAI 81200, Johor Bharu Johor",Johor Bahru,Johor,31/07/2026,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:31.299004
842,PIZZA HUT PASIR GUDANG (3010098)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANT SDN BHD,Halal,"
			 			 LOT 3-11, KOMPLEKS PUSAT BANDAR, PASIR GUDANG 81700, Johor Bharu Johor",Pasir Gudang,Johor,28/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:31.299160
843,PIZZA HUT PASIR GUDANG 2 (3010194)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 LOT 1, BLOK E,  JALAN SEJAMBAK 14 TAMAN BUKIT DAHLIA 81700, Johor Bharu Johor",Johor Bharu,Johor,15/11/2025,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:31.299330
844,PIZZA HUT PERLING 2 DT (3010244)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 PTD 171459 JALAN PERSISIRAN PERLING  TAMAN PERLING  81200, Johor Bharu Johor",Johor Bharu,Johor,31/03/2026,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:31.299497
845,PIZZA HUT PLAZA ANGSANA (3010061)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 LOT L 1.28 PLAZA ANGSANA PUSAT BANDAR TAMPOI 81200, Johor Bharu Johor",Johor Bharu,Johor,15/12/2026,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:31.299663
846,PIZZA HUT PLAZA ANGSANA (3010061)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 LOT L 1.28 PLAZA ANGSANA PUSAT BANDAR TAMPOI 81200, Johor Bharu Johor",Johor Bharu,Johor,15/03/2025,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:31.299827
847,PIZZA HUT PONTIAN (3010301)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 NO. 6-G, G-1, G-2, JALAN EMAS 3 PUSAT PERNIAGAAN KOTA EMAS PONTIAN 82000, Pontian Johor",Pontian,Johor,15/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:31.299994
848,PIZZA HUT PONTIAN (3010301)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 NO. 6-G, G-1, G-2 JALAN EMAS 3 PUSAT PERNIAGAAN KOTA EMAS 82000, Pontian Johor",Pontian,Johor,30/11/2026,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:31.300159
849,PIZZA HUT SEGAMAT (3010078)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 NO. 62F & 62G GROUND & FIRST FLOOR JALAN GENUANG 85000, Segamat Johor",Segamat,Johor,30/11/2026,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:31.300319
850,PIZZA HUT SEGAMAT (3010078)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 NO. 62F & 62G, GROUND & FIRST FLOOR JALAN GENUANG SEGAMAT 85000, Segamat Johor",Segamat,Johor,15/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:31.300477
851,PIZZA HUT SETIA TROPIKA (3010218)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 NO. 6 JALAN SETIA TROPIKA TAMAN SETIA TROPIKA 81100, Johor Bharu Johor",Johor Bharu,Johor,15/11/2025,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:31.300640
852,PIZZA HUT TAMAN UNIVERSITI (3010105)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 NO. LG16 JAYA JUSCO TAMAN UNIVERSITI TAMAN UNIVERSITI, SKUDAI 81300, Johor Bharu Johor",Skudai,Johor,15/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:31.300796
853,PIZZA HUT TAMAN UNIVERSITI (3010105)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 NO. LG16 AEON TAMAN UNIVERSITI TAMAN UNIVERSITI 81300, Johor Bharu Johor",Johor Bharu,Johor,30/11/2026,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:31.300961
854,PIZZA HUT TERMINAL LARKIN (3010232)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 PTB 17639A JALAN GARUDA LARKIN 81200, Johor Bharu Johor",Johor Bharu,Johor,15/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:31.301123
855,PIZZA HUT TOPPEN MALL (3010322)(PIZZA HUT RESTAURANTS SDN BHD),PIZZA HUT RESTAURANTS SDN BHD,Halal,"
			 			 L2.61, LEVEL 2, TOPPEN CENTER JALAN HARMONIUM 33/1 TAMAN DESA TEBRAU 81100, Johor Bharu Johor",Tebrau,Johor,31/07/2026,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:14:31.301255
856,POIN BAKERY SDN. BHD.(CAWANGAN SEGAMAT)(POIN BAKERY SDN BHD),,Halal,"
			 			 LOT A008 (FRONT PORTION), U SENTRAL SEGAMAT, JALAN UTAMA 3/2, TAMAN UTAMA, 85000, Segamat Johor",Segamat,Johor,28/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20200706-085838&type=P,PE,PE,2024-12-30 11:14:31.301383
857,SKYVIEW CAFE(PRESTIGE PALMS SDN BHD),AMERIN HOTEL JOHOR BAHRU,Halal,"
			 			 AMERIN HOTEL JOHOR BAHRU LEVEL 13A, NO 35, JALAN PERSISIRAN PERLING 1, TAMAN PERLING  81200, Johor Bharu Johor",Johor Bahru,Johor,28/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20160802-210911&type=P,PE,PE,2024-12-30 11:14:31.301516
